,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,has_smurf_yn
546,22C98DF3,1.00,22,503.00,21.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,167703.61,2.00,0.00,1.00,22.00,0.00
547,22CF77C8,1.00,24,3838.00,12.00,15.00,9.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,15.00,50.00,6.00,668707.29,1.00,0.00,5.00,13.00,1.00
548,22D53700,0.00,81,5825.00,56.00,0.00,14.00,62.00,3.00,0.50,3.00,3.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,5.00,1723278.31,1.00,0.00,16.00,50.00,1.00
549,22F19E6D,1.00,21,760.00,16.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,10.00,1054527.16,2.00,0.00,1.00,17.00,1.00
550,2312FC9D,0.00,273+,81858.00,298.00,10.00,362.00,1811.00,0.00,0.00,0.00,5.00,0.00,47.00,18.00,107.00,0.00,13.00,50.00,2.00,86028.03,2.00,0.00,228.00,253.00,1.00
551,233E2217,1.00,17,3945.00,32.00,0.00,20.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,45.00,50.00,2.00,382791.73,2.00,0.00,8.00,30.00,1.00
552,234EE888,0.00,276+,1011.00,50.00,0.00,2.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,18.00,50.00,2.00,400595.61,1.00,9.00,1.00,51.00,1.00
553,236B9DF2,1.00,16,578.00,11.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,7.00,103541.76,1.00,0.00,2.00,12.00,1.00
554,23A1BBED,0.00,273+,141814.00,955.00,37.00,808.00,3166.00,3.00,0.50,0.00,59.00,0.00,37.36,20.00,280.00,0.00,1.00,50.00,5.00,69592.88,2.00,0.00,114.00,771.00,1.00
555,23A2A6F4,0.00,272+,149722.00,436.00,1.00,174.00,849.00,22.00,1.44,10.00,36.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,8.00,240289.68,2.00,0.00,59.00,374.00,1.00
556,23AF91F0,0.00,37,21538.00,29.00,51.00,1.00,370.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,1.00,50.00,6.00,329731.65,2.00,0.00,5.00,28.00,0.00
557,23B520FA,0.00,272+,67185.00,616.00,0.00,305.00,1630.00,90.00,1.09,0.00,39.00,0.00,0.00,0.00,123.00,0.00,50.00,50.00,9.00,153356.40,1.00,0.00,112.00,499.00,1.00
558,23BC9D01,1.00,19,30215.00,36.00,102.00,20.00,508.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,11.00,0.00,1.00,50.00,9.00,139243.80,2.00,0.00,7.00,37.00,1.00
559,23DCFEC5,1.00,15,40877.00,140.00,52.00,79.00,476.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00,1.00,50.00,1.00,112639.11,2.00,0.00,18.00,113.00,0.00
560,23EBF0FB,1.00,21,1729.00,11.00,0.00,6.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,2196065.78,1.00,0.00,7.00,10.00,0.00
561,23F1AA66,0.00,107,145078.00,660.00,46.00,315.00,3041.00,8.00,0.60,0.00,6.00,0.00,0.00,7.00,196.00,0.00,32.00,50.00,7.00,138081.58,2.00,0.00,52.00,526.00,1.00
562,23FCAEE2,1.00,23,4039.00,30.00,13.00,7.00,72.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,8.00,746367.06,2.00,0.00,5.00,26.00,1.00
563,2401AE1A,1.00,19,467.00,22.00,1.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,8.00,930592.68,2.00,9.00,1.00,23.00,1.00
564,2410C41A,0.00,273+,67621.00,454.00,0.00,324.00,2141.00,6.00,5.00,29.00,10.00,0.00,13.18,81.00,219.00,0.00,1.00,50.00,9.00,88242.61,2.00,0.00,105.00,358.00,1.00
565,242672DD,0.00,276+,22230.00,171.00,0.00,120.00,406.00,4.00,3.00,74.00,3.00,0.00,0.00,1.00,11.00,0.00,1.00,50.00,8.00,523645.41,2.00,0.00,102.00,137.00,1.00
566,24269FF8,0.00,273+,10549.00,157.00,1.00,37.00,265.00,0.00,0.00,0.00,9.00,0.00,0.00,4.00,8.00,0.00,50.00,50.00,5.00,691963.78,2.00,0.00,7.00,149.00,1.00
567,24296D06,0.00,64,40942.00,276.00,17.00,130.00,2040.00,9.00,0.29,0.00,18.00,0.00,0.00,0.00,138.00,0.00,33.00,50.00,10.00,1471536.09,2.00,0.00,28.00,223.00,1.00
568,242DE2CF,1.00,22,5758.00,39.00,6.00,14.00,198.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,0.00,1.00,50.00,2.00,335364.03,2.00,0.00,11.00,22.00,1.00
569,242EE6BD,0.00,273+,33190.00,195.00,0.00,214.00,501.00,9.00,3.50,15.00,13.00,0.00,26.67,14.00,19.00,0.00,1.00,50.00,6.00,255410.42,1.00,0.00,75.00,146.00,1.00
570,243AAFFC,0.00,47,4654.00,16.00,1.00,26.00,531.00,0.00,0.00,0.00,0.00,0.00,1.50,4.00,8.00,0.00,50.00,50.00,9.00,1663066.76,1.00,0.00,11.00,12.00,0.00
571,243FFF05,0.00,277+,1226.00,12.00,2.00,3.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,50.00,7.00,2323761.62,2.00,0.00,1.00,11.00,1.00
572,2440B3A0,0.00,265+,35742.00,175.00,49.00,75.00,470.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,18.00,0.00,1.00,50.00,6.00,574591.35,1.00,0.00,13.00,149.00,1.00
573,2465E3C0,1.00,20,336.00,18.00,0.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,50.00,50.00,5.00,1182373.04,2.00,9.00,3.00,19.00,0.00
574,2488E8F1,0.00,273+,65864.00,446.00,61.00,258.00,1537.00,43.00,0.65,130.00,27.00,0.00,0.00,3.00,59.00,0.00,1.00,50.00,8.00,165410.73,2.00,0.00,219.00,368.00,1.00
575,24A10E57,0.00,51,2258.00,24.00,1.00,6.00,150.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,2.00,193061.56,1.00,0.00,4.00,23.00,0.00
576,24A8B2A2,0.00,66,30696.00,83.00,1.00,87.00,1268.00,0.00,0.00,17.00,4.00,0.00,2.90,19.00,273.00,0.00,50.00,50.00,5.00,515435.53,1.00,0.00,139.00,74.00,1.00
577,24BFFD67,1.00,21,1067.00,12.00,0.00,1.00,16.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,1.00,1976485.94,2.00,0.00,6.00,11.00,1.00
578,24CD32A0,0.00,226,13453.00,58.00,0.00,88.00,466.00,0.00,0.00,0.00,0.00,0.00,2.45,14.00,62.00,0.00,50.00,50.00,9.00,515220.62,1.00,0.00,64.00,57.00,1.00
579,24D80AF3,0.00,45,12079.00,144.00,0.00,56.00,268.00,0.00,0.00,41.00,13.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,10.00,174259.33,2.00,0.00,57.00,131.00,0.00
580,24D91FEC,0.00,164,87101.00,820.00,0.00,512.00,1994.00,33.00,5.60,0.00,46.00,0.00,6.25,12.00,102.00,0.00,50.00,50.00,5.00,184251.56,1.00,0.00,67.00,653.00,1.00
581,24FB50F4,0.00,273+,30187.00,354.00,0.00,115.00,717.00,125.00,0.87,90.00,0.00,0.00,0.00,1.00,75.00,0.00,1.00,50.00,1.00,223806.74,2.00,0.00,246.00,289.00,1.00
582,251A53C2,1.00,16,5375.00,28.00,2.00,3.00,293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,50.00,1.00,100012.13,2.00,0.00,2.00,27.00,1.00
583,251D6DF8,0.00,273+,34133.00,166.00,37.00,78.00,816.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,10.00,0.00,17.00,50.00,5.00,346281.87,2.00,0.00,23.00,126.00,1.00
584,253DE5EE,1.00,19,42899.00,386.00,60.00,194.00,1147.00,89.00,0.44,48.00,33.00,0.00,0.00,10.00,51.00,0.00,1.00,50.00,6.00,272306.21,1.00,0.00,162.00,315.00,1.00
585,253E316E,1.00,16,3816.00,35.00,1.00,15.00,70.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,5.00,425938.51,1.00,0.00,9.00,34.00,1.00
586,2550F0F6,0.00,272+,49348.00,392.00,28.00,218.00,1170.00,28.00,0.75,28.00,10.00,0.00,81.50,7.00,62.00,0.00,1.00,50.00,1.00,157376.13,2.00,0.00,236.00,343.00,1.00
587,255C06F1,0.00,70,427.00,15.00,0.00,2.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,6.00,582862.96,2.00,9.00,1.00,16.00,0.00
588,255DDFED,1.00,21,4049.00,16.00,4.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,9.00,50.00,1.00,342772.03,2.00,0.00,3.00,17.00,1.00
589,257D7CEE,1.00,20,1403.00,11.00,0.00,0.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,50.00,50.00,2.00,516749.17,1.00,0.00,2.00,12.00,1.00
590,25817EF2,0.00,84,18615.00,158.00,3.00,47.00,791.00,3.00,0.50,0.00,5.00,0.00,0.00,0.00,26.00,0.00,50.00,50.00,2.00,416822.84,2.00,0.00,24.00,137.00,1.00
591,258EB99B,1.00,17,37648.00,110.00,75.00,74.00,657.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,106.00,0.00,1.00,50.00,3.00,1703858.86,1.00,0.00,17.00,82.00,1.00
592,258F3EEE,0.00,82,9038.00,34.00,0.00,14.00,412.00,0.00,0.00,0.00,1.00,0.00,5.71,0.00,64.00,0.00,50.00,50.00,2.00,844425.72,2.00,0.00,5.00,36.00,1.00
593,25945BEA,0.00,274+,13169.00,72.00,0.00,71.00,376.00,0.00,0.00,0.00,8.00,0.00,0.00,11.00,32.00,0.00,50.00,50.00,2.00,597887.22,2.00,0.00,22.00,68.00,1.00
594,25A528D9,0.00,272+,3315.00,47.00,0.00,13.00,52.00,9.00,0.80,0.00,2.00,0.00,28.00,0.00,0.00,0.00,50.00,50.00,3.00,571890.33,1.00,0.00,10.00,43.00,1.00
595,25AFBCF9,1.00,20,39862.00,44.00,68.00,33.00,382.00,3.00,0.00,4.00,1.00,0.00,0.00,6.00,1.00,0.00,1.00,50.00,6.00,329890.07,1.00,0.00,20.00,38.00,1.00
596,25D4BD12,1.00,21,22730.00,210.00,0.00,105.00,691.00,41.00,0.52,0.00,14.00,0.00,0.00,0.00,14.00,0.00,50.00,50.00,1.00,1089007.41,1.00,0.00,44.00,178.00,1.00
597,25F03352,0.00,64,8028.00,54.00,4.00,19.00,309.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,43.00,0.00,50.00,50.00,7.00,1113314.68,2.00,0.00,12.00,35.00,0.00
598,26078FF2,0.00,266+,87509.00,804.00,96.00,230.00,2694.00,495.00,0.72,0.00,17.00,0.00,53.00,21.00,151.00,0.00,1.00,50.00,7.00,350724.16,2.00,0.00,445.00,676.00,1.00
599,260DAFA2,1.00,17,1613.00,2.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,50.00,50.00,8.00,600135.64,1.00,0.00,2.00,3.00,0.00
600,263B87ED,1.00,18,28917.00,55.00,101.00,5.00,433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,1.00,50.00,6.00,413695.65,1.00,0.00,3.00,55.00,1.00
601,265362EE,1.00,19,521.00,24.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,323146.25,1.00,9.00,1.00,25.00,0.00
602,2671ACE5,0.00,74,11661.00,67.00,11.00,30.00,150.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,0.00,28.00,50.00,3.00,762641.63,1.00,0.00,8.00,56.00,1.00
603,269AB4ED,0.00,90,29478.00,197.00,33.00,1.00,1636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186.00,0.00,20.00,50.00,6.00,280020.44,2.00,0.00,3.00,198.00,1.00
604,26A5599A,1.00,22,3840.00,5.00,21.00,3.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,2.00,1050188.87,2.00,0.00,5.00,6.00,1.00
605,26BC6A33,0.00,273+,56180.00,339.00,0.00,308.00,1261.00,0.00,0.00,0.00,39.00,0.00,0.00,21.00,26.00,0.00,45.00,50.00,1.00,105832.87,2.00,0.00,45.00,290.00,1.00
606,26BD99F3,1.00,18,1719.00,4.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,393.28,2.00,0.00,4.00,4.00,0.00
607,26C589D5,1.00,19,1373.00,19.00,0.00,2.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,372231.93,1.00,9.00,2.00,20.00,1.00
608,26CAB7D9,0.00,273+,107839.00,417.00,34.00,424.00,1701.00,13.00,1.17,123.00,36.00,0.00,234.50,15.00,254.00,0.00,1.00,50.00,5.00,92164.56,1.00,0.00,322.00,343.00,1.00
609,26CF59EF,0.00,233,45969.00,294.00,1.00,255.00,1047.00,95.00,2.65,130.00,23.00,0.00,6.53,45.00,64.00,0.00,27.00,50.00,6.00,248007.02,2.00,0.00,404.00,257.00,1.00
610,26D360FC,0.00,69,53085.00,285.00,26.00,246.00,931.00,0.00,0.00,107.00,26.00,0.00,0.00,4.00,63.00,0.00,1.00,50.00,7.00,175504.77,2.00,0.00,175.00,225.00,1.00
611,26D73EF7,0.00,273+,67527.00,311.00,3.00,273.00,1574.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,71.00,0.00,10.00,50.00,6.00,102520.28,2.00,0.00,40.00,225.00,1.00
612,26E64FFE,0.00,101,164.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,292.50,1.00,0.00,1.00,2.00,0.00
613,26EA76EB,0.00,125,82905.00,611.00,23.00,275.00,1576.00,17.00,1.43,52.00,35.00,0.00,27.75,0.00,127.00,0.00,45.00,50.00,7.00,110653.85,1.00,0.00,103.00,528.00,1.00
614,26F4E7A2,0.00,71,43377.00,239.00,13.00,231.00,1240.00,7.00,6.00,48.00,20.00,0.00,0.00,28.00,54.00,0.00,1.00,50.00,8.00,576016.34,1.00,0.00,294.00,179.00,1.00
615,270AF3F2,1.00,17,39266.00,122.00,2.00,3.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,6.00,50.00,6.00,433351.24,1.00,0.00,4.00,121.00,1.00
616,27176352,0.00,98,8209.00,17.00,0.00,46.00,183.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.00,0.00,50.00,50.00,8.00,1831793.65,2.00,0.00,100.00,20.00,1.00
617,272D0FEC,0.00,273+,12591.00,145.00,0.00,47.00,868.00,6.00,1.00,19.00,8.00,0.00,6.09,0.00,7.00,0.00,46.00,50.00,9.00,785247.29,1.00,0.00,44.00,128.00,1.00
618,273EACEC,1.00,20,2092.00,15.00,0.00,2.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,50.00,2.00,951768.26,1.00,0.00,3.00,14.00,1.00
619,275937C1,0.00,274+,25997.00,103.00,0.00,61.00,499.00,13.00,1.60,0.00,4.00,0.00,26.00,1.00,48.00,0.00,50.00,50.00,3.00,324447.31,2.00,0.00,32.00,95.00,0.00
620,276069EE,0.00,274+,16946.00,74.00,0.00,62.00,662.00,0.00,0.00,0.00,5.00,0.00,4.89,6.00,59.00,0.00,7.00,50.00,7.00,351245.45,1.00,0.00,15.00,74.00,1.00
621,276CD0F3,0.00,89,8332.00,40.00,0.00,17.00,567.00,4.00,1.00,0.00,3.00,0.00,220.00,1.00,17.00,0.00,1.00,50.00,6.00,766747.15,1.00,0.00,11.00,36.00,1.00
622,2779FBF1,0.00,276+,6930.00,99.00,14.00,24.00,599.00,15.00,4.00,27.00,3.00,0.00,0.00,0.00,44.00,0.00,4.00,50.00,9.00,605027.69,2.00,0.00,56.00,90.00,1.00
623,278C7FF3,0.00,218,80855.00,212.00,1.00,392.00,2039.00,27.00,2.38,0.00,41.00,0.00,14.25,239.00,52.00,0.00,1.00,50.00,9.00,146386.82,2.00,0.00,115.00,202.00,1.00
624,2792BFEA,0.00,274+,26322.00,182.00,1.00,51.00,1244.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,31.00,0.00,50.00,50.00,2.00,273394.85,2.00,0.00,14.00,176.00,1.00
625,27A77ED1,0.00,275+,68483.00,281.00,2.00,273.00,1011.00,11.00,2.67,0.00,30.00,0.00,0.00,0.00,121.00,0.00,50.00,50.00,5.00,388780.28,1.00,0.00,32.00,197.00,0.00
626,27FFA4EE,0.00,273+,111204.00,529.00,8.00,438.00,1614.00,52.00,1.36,103.00,42.00,0.00,116.00,8.00,24.00,0.00,15.00,50.00,2.00,169008.60,1.00,0.00,386.00,422.00,1.00
627,280C5A72,0.00,160,15670.00,64.00,1.00,59.00,268.00,0.00,0.00,0.00,2.00,0.00,9.00,4.00,5.00,0.00,50.00,50.00,3.00,664011.82,1.00,0.00,21.00,50.00,0.00
628,282E7BEF,0.00,271+,11047.00,227.00,7.00,38.00,210.00,123.00,1.20,0.00,0.00,0.00,2.33,16.00,24.00,0.00,29.00,50.00,2.00,424655.70,1.00,0.00,110.00,212.00,1.00
629,28396CCB,0.00,271+,101163.00,296.00,1.00,305.00,1649.00,44.00,1.10,0.00,16.00,0.00,29.73,4.00,290.00,0.00,50.00,50.00,2.00,83612.63,2.00,0.00,89.00,232.00,1.00
630,2842DEF8,1.00,24,1823.00,12.00,5.00,2.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,9.00,1176.73,1.00,0.00,3.00,13.00,1.00
631,284AB03A,1.00,17,294.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,6.00,327.51,1.00,0.00,3.00,1.00,0.00
632,286695FD,1.00,24,5173.00,6.00,29.00,6.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,1.00,30.00,9.00,668978.44,1.00,0.00,3.00,7.00,0.00
633,287B8BF3,0.00,235,148716.00,356.00,2.00,196.00,3545.00,0.00,0.00,0.00,32.00,0.00,0.00,55.00,16.00,0.00,20.00,50.00,3.00,97787.35,1.00,0.00,26.00,313.00,1.00
634,2887087B,0.00,273+,106312.00,824.00,3.00,565.00,1948.00,0.00,0.00,0.00,73.00,0.00,0.00,22.00,126.00,0.00,10.00,50.00,9.00,55234.61,2.00,0.00,80.00,676.00,1.00
635,288FFAF9,1.00,20,41384.00,232.00,1.00,151.00,821.00,0.00,0.00,92.00,34.00,0.00,0.00,0.00,9.00,0.00,50.00,50.00,3.00,171402.94,2.00,0.00,183.00,183.00,1.00
636,28B1A28C,0.00,122,215579.00,396.00,1.00,286.00,1855.00,3.00,0.00,0.00,15.00,0.00,25.85,2.00,125.00,0.00,4.00,50.00,5.00,100474.77,2.00,0.00,24.00,337.00,1.00
637,28B4A37D,0.00,27,999.00,26.00,0.00,1.00,11.00,13.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,6.00,179908.23,2.00,0.00,13.00,26.00,1.00
638,28C3A7A4,0.00,79,38881.00,174.00,0.00,120.00,719.00,10.00,1.00,1.00,24.00,0.00,102.00,3.00,30.00,0.00,50.00,50.00,1.00,579547.74,2.00,0.00,32.00,120.00,0.00
639,28CB18EC,0.00,271+,8921.00,59.00,6.00,8.00,744.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,50.00,50.00,7.00,513254.46,2.00,0.00,5.00,54.00,1.00
640,28D6D6B8,0.00,48,20549.00,92.00,0.00,127.00,302.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,5.00,0.00,50.00,50.00,3.00,1060458.01,2.00,0.00,22.00,71.00,0.00
641,28ED36CE,1.00,20,11806.00,44.00,17.00,1.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,50.00,9.00,609850.57,1.00,0.00,3.00,45.00,1.00
642,28F4DE64,0.00,30,4411.00,32.00,0.00,57.00,118.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00,50.00,50.00,7.00,596817.56,2.00,0.00,24.00,27.00,1.00
643,28F6BA78,0.00,152,5343.00,48.00,0.00,12.00,166.00,6.00,2.00,0.00,1.00,0.00,0.00,0.00,45.00,0.00,50.00,50.00,1.00,2473388.98,2.00,0.00,8.00,42.00,1.00
644,291952EA,0.00,273+,17511.00,228.00,1.00,30.00,1539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,1.00,50.00,2.00,334568.51,2.00,0.00,8.00,217.00,1.00
645,291B31FC,0.00,273+,199262.00,987.00,35.00,1006.00,2290.00,73.00,1.43,494.00,38.00,0.00,0.00,61.00,103.00,0.00,1.00,50.00,2.00,256510.52,2.00,0.00,499.00,740.00,1.00
646,291F39FF,0.00,273+,41559.00,180.00,15.00,239.00,1355.00,0.00,0.00,130.00,5.00,0.00,44.00,9.00,93.00,0.00,40.00,50.00,3.00,325991.55,2.00,0.00,422.00,156.00,1.00
647,292687EF,1.00,23,43875.00,296.00,6.00,189.00,934.00,26.00,0.44,62.00,35.00,0.00,0.00,2.00,38.00,0.00,38.00,50.00,5.00,511021.52,2.00,0.00,144.00,228.00,1.00
648,29291AFF,0.00,120,35420.00,71.00,74.00,15.00,555.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,9.00,0.00,1.00,50.00,8.00,326109.09,1.00,0.00,5.00,72.00,1.00
649,292F04EF,0.00,269+,60731.00,211.00,2.00,219.00,1058.00,27.00,0.69,32.00,24.00,0.00,0.00,63.00,17.00,0.00,36.00,50.00,2.00,351787.35,2.00,0.00,173.00,161.00,1.00
650,293FD346,1.00,21,4212.00,75.00,0.00,21.00,63.00,15.00,0.50,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,50.00,1.00,79336.64,2.00,0.00,17.00,66.00,1.00
651,2961D4F0,0.00,273+,111624.00,437.00,42.00,417.00,1356.00,18.00,1.25,15.00,22.00,0.00,24.11,35.00,68.00,0.00,1.00,50.00,7.00,86623.18,2.00,0.00,128.00,363.00,1.00
652,296971FA,0.00,43,55978.00,196.00,60.00,131.00,1740.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,155.00,0.00,1.00,50.00,3.00,86093.56,1.00,0.00,22.00,144.00,1.00
653,297CD8F3,1.00,22,46282.00,301.00,0.00,249.00,676.00,46.00,1.19,55.00,22.00,0.00,0.00,14.00,24.00,0.00,45.00,50.00,6.00,537242.25,2.00,0.00,170.00,255.00,1.00
654,297EA6F6,1.00,21,27625.00,27.00,78.00,31.00,381.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,14.00,0.00,1.00,47.00,3.00,317921.10,2.00,0.00,28.00,27.00,1.00
655,299510C2,0.00,166,22303.00,127.00,9.00,85.00,432.00,6.00,0.50,0.00,13.00,0.00,0.00,0.00,25.00,0.00,37.00,50.00,1.00,510431.06,1.00,0.00,18.00,104.00,1.00
656,299BAFEF,1.00,22,381.00,9.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,1.00,753129.24,1.00,0.00,2.00,12.00,1.00
657,29D556EA,0.00,273+,52698.00,446.00,18.00,229.00,1148.00,0.00,0.00,0.00,31.00,0.00,0.00,4.00,54.00,0.00,20.00,50.00,2.00,120249.47,1.00,0.00,36.00,372.00,1.00
658,29DC293D,0.00,273+,45936.00,374.00,0.00,182.00,887.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,51.00,0.00,1.00,50.00,2.00,215288.08,1.00,0.00,57.00,290.00,1.00
659,29ED1B6E,0.00,106,70983.00,404.00,6.00,214.00,1307.00,62.00,0.63,0.00,14.00,0.00,52.00,17.00,60.00,0.00,45.00,50.00,3.00,362728.23,1.00,0.00,293.00,367.00,1.00
660,29EF0A0B,1.00,21,34087.00,29.00,69.00,6.00,388.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,1.00,50.00,10.00,509301.58,1.00,0.00,7.00,23.00,1.00
661,29FB3F16,1.00,18,317.00,18.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,172829.80,2.00,9.00,1.00,19.00,0.00
662,2A03BC60,1.00,17,253.00,19.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,3.00,288516.74,2.00,9.00,1.00,20.00,0.00
663,2A056AC2,0.00,75,12066.00,96.00,0.00,29.00,930.00,0.00,0.00,0.00,0.00,0.00,3.33,9.00,59.00,0.00,45.00,50.00,3.00,795245.92,1.00,0.00,13.00,84.00,1.00
664,2A22BFEE,1.00,21,12513.00,13.00,50.00,12.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,3.00,0.00,1.00,37.00,6.00,590940.72,1.00,0.00,6.00,14.00,1.00
665,2A344C50,0.00,151,41865.00,142.00,104.00,78.00,1082.00,0.00,0.00,5.00,1.00,0.00,0.00,2.00,38.00,0.00,1.00,50.00,3.00,104017.73,2.00,0.00,48.00,114.00,1.00
666,2A4387F8,1.00,23,1277.00,15.00,0.00,5.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,50.00,50.00,6.00,1568536.26,1.00,0.00,2.00,15.00,1.00
667,2A4C69E2,0.00,273+,53028.00,268.00,1.00,266.00,1068.00,36.00,1.57,38.00,27.00,0.00,95.00,7.00,39.00,0.00,1.00,50.00,1.00,271751.09,1.00,0.00,185.00,207.00,1.00
668,2A4DAF89,0.00,273+,64363.00,316.00,2.00,381.00,1755.00,0.00,0.00,76.00,9.00,0.00,0.00,11.00,60.00,0.00,50.00,50.00,10.00,253896.89,2.00,0.00,273.00,227.00,1.00
669,2A5037F0,1.00,21,3132.00,25.00,3.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,45.00,50.00,9.00,908992.46,2.00,0.00,3.00,25.00,1.00
670,2A591D00,0.00,273+,66441.00,322.00,13.00,174.00,1594.00,44.00,1.93,67.00,11.00,0.00,0.00,2.00,38.00,0.00,1.00,50.00,9.00,273711.72,2.00,0.00,266.00,276.00,1.00
671,2A77A15D,1.00,19,3528.00,60.00,1.00,12.00,78.00,40.00,0.29,0.00,0.00,0.00,0.00,0.00,3.00,0.00,50.00,50.00,6.00,1718956.21,2.00,0.00,35.00,55.00,1.00
