,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,masteryexp,duelpoints_max,partybattlepoints_max,duel_rating_score_max,money_max,gathering_num,has_smurf_yn,average_money_spent_per_session,duels_per_session,partybattles_per_session,average_time_between_events,average_time_between_logins,reason_getmoney,reason_spendmoney
268,0F640130,0.00,275+,80884.00,725.00,1.00,428.00,1871.00,67.00,1.03,199.00,36.00,0.00,0.00,2.00,2.00,0.00,50.00,50.00,8.00,471401.49,1.00,0.00,296.00,597.00,62837592.00,1717.00,968.00,147017.00,148320589.00,0.00,1.00,1058961.67,0.09,0.27,39.57,4412.80,101.00,510.00
269,0F7727DD,0.00,273+,44334.00,256.00,1.00,290.00,482.00,41.00,1.16,159.00,12.00,0.00,79.00,3.00,33.00,0.00,47.00,50.00,1.00,170355.72,2.00,0.00,301.00,225.00,156785915.00,30000.00,30000.00,144104.00,829077424.00,13.00,1.00,3182732.59,0.16,0.62,77.97,13183.53,101.00,560.00
270,0FA22571,0.00,273+,104817.00,256.00,1.00,158.00,1048.00,0.00,0.00,0.00,23.00,0.00,0.00,19.00,2.00,0.00,50.00,50.00,10.00,171923.70,1.00,0.00,12.00,201.00,79602058.00,0.00,0.00,0.00,51507075.00,0.00,1.00,684388.50,0.00,0.00,33.02,13146.00,101.00,557.00
271,0FD7310D,0.00,263+,28781.00,155.00,13.00,134.00,749.00,0.00,0.00,68.00,13.00,0.00,24.62,1.00,53.00,0.00,27.00,50.00,5.00,415906.44,1.00,0.00,301.00,124.00,112669462.00,0.00,1364.00,0.00,254736562.00,0.00,1.00,637057.36,0.00,0.44,117.48,21813.54,101.00,523.00
272,1.3666e+68,,,51039.00,287.00,0.00,251.00,690.00,6.00,5.00,72.00,29.00,0.00,67.00,2.00,13.00,0.00,50.00,50.00,3.00,171396.67,2.00,0.00,182.00,243.00,130855873.00,13809.00,7858.00,139600.00,114513570.00,14.00,1.00,641635.18,0.02,0.25,66.21,11769.92,101.00,560.00
273,100241F9,1.00,16,142753.00,331.00,85.00,284.00,2546.00,0.00,0.00,0.00,25.00,0.00,27.62,17.00,234.00,0.00,1.00,50.00,1.00,148559.35,2.00,0.00,124.00,255.00,28504804.00,0.00,0.00,0.00,495152099.00,0.00,1.00,20152187.81,0.00,0.00,24.31,10481.04,101.00,557.00
274,100ACEF3,0.00,273+,61475.00,277.00,38.00,292.00,1251.00,3.00,0.50,22.00,30.00,0.00,70.50,19.00,122.00,0.00,1.00,50.00,3.00,203583.57,1.00,0.00,108.00,225.00,72629679.00,1811.00,2896.00,136165.00,117035968.00,16.00,1.00,2301198.44,0.01,0.08,56.29,12489.30,101.00,560.00
275,103871F3,0.00,103,9060.00,63.00,0.00,44.00,169.00,3.00,0.00,10.00,5.00,0.00,29.00,0.00,4.00,0.00,50.00,50.00,5.00,466389.92,2.00,0.00,31.00,51.00,70486160.00,656.00,913.00,138304.00,42250988.00,0.00,1.00,861382.43,0.05,0.16,373.65,53730.21,101.00,560.00
276,1048C2C0,0.00,70,1858.00,28.00,1.00,1.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,46.00,6.00,1047703.65,2.00,0.00,1.00,28.00,0.00,0.00,0.00,0.00,79062.00,10.00,1.00,1519.82,0.00,0.00,1361.89,90366.12,152.00,571.00
277,10507025,0.00,273+,36130.00,866.00,21.00,155.00,5968.00,118.00,1.46,392.00,0.00,0.00,0.00,0.00,123.00,0.00,47.00,50.00,5.00,132705.18,2.00,0.00,542.00,796.00,5837215.00,4768.00,1281.00,159924.00,133488072.00,2681.00,1.00,632450.11,0.14,0.45,94.57,3945.42,107.00,510.00
278,10688C37,1.00,17,69555.00,639.00,46.00,263.00,1152.00,157.00,0.43,156.00,22.00,0.00,0.00,46.00,57.00,0.00,1.00,50.00,8.00,164300.54,1.00,0.00,508.00,495.00,112676025.00,22705.00,12209.00,142283.00,68402048.00,5.00,1.00,216176.14,0.25,0.24,49.64,5394.87,101.00,560.00
279,106CD0F3,1.00,22,810.00,13.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,50.00,50.00,2.00,234712.22,2.00,0.00,2.00,14.00,7533164.00,0.00,0.00,0.00,157532.00,0.00,0.00,66.23,0.00,0.00,605.87,37745.57,101.00,560.00
280,10883464,0.00,273+,121142.00,509.00,29.00,412.00,1933.00,40.00,1.67,2.00,29.00,0.00,18.29,26.00,62.00,0.00,1.00,50.00,8.00,157620.64,1.00,0.00,124.00,412.00,94661828.00,3182.00,792.00,152711.00,155805061.00,20.00,1.00,2075315.67,0.08,0.00,28.45,6769.66,101.00,560.00
281,10A388F7,1.00,15,90455.00,382.00,158.00,176.00,1856.00,21.00,0.62,14.00,16.00,0.00,0.00,10.00,137.00,0.00,1.00,50.00,9.00,88655.93,2.00,0.00,85.00,301.00,12142627.00,732.00,730.00,152086.00,9986869.00,0.00,1.00,256842.24,0.05,0.04,22.83,5399.19,101.00,522.00
282,111C29AA,0.00,260,2028.00,5.00,0.00,1.00,157.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,50.00,6.00,2719756.13,2.00,0.00,4.00,6.00,27420139.00,0.00,0.00,0.00,110837116.00,0.00,1.00,23230911.60,0.00,0.00,1450.19,587019.72,101.00,557.00
283,112FD5F3,1.00,18,75689.00,275.00,29.00,178.00,2217.00,10.00,1.00,0.00,26.00,0.00,164.00,5.00,210.00,0.00,1.00,50.00,2.00,396404.53,1.00,0.00,47.00,214.00,13484520.00,965.00,0.00,145078.00,11578385.00,155.00,1.00,282881.71,0.04,0.00,43.90,12039.02,101.00,567.00
284,1140C9FE,0.00,273+,108697.00,63.00,0.00,0.00,1068.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,50.00,50.00,2.00,440908.80,1.00,0.00,5.00,60.00,104873200.00,0.00,0.00,0.00,35684639.00,0.00,0.00,531729.35,0.00,0.00,31.08,53536.42,101.00,560.00
285,115181EE,0.00,27,253.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,50.00,7.00,856972.56,1.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,1958778.00,0.00,1.00,984.50,0.00,0.00,3391.61,214388.03,107.00,571.00
286,11591277,0.00,62,7762.00,33.00,17.00,7.00,423.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,48.00,0.00,3.00,50.00,1.00,253246.10,1.00,0.00,6.00,33.00,5153753.00,48.00,0.00,130000.00,8917129.00,0.00,1.00,581514.85,0.03,0.00,181.22,42587.17,101.00,522.00
287,117F9566,1.00,23,1026.00,7.00,1.00,9.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,752409.03,2.00,0.00,8.00,8.00,1829254.00,0.00,0.00,0.00,477569.00,0.00,0.00,698.14,0.00,0.00,1693.88,248261.94,101.00,506.00
288,1180A4F2,0.00,56,1449.00,26.00,0.00,15.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,6.00,496368.24,2.00,9.00,8.00,27.00,48170375.00,0.00,0.00,0.00,43682584.00,0.00,0.00,666669.38,0.00,0.00,1662.97,92394.21,152.00,502.00
289,11959EB1,0.00,147,73524.00,515.00,1.00,337.00,899.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,35.00,0.00,50.00,50.00,9.00,481886.80,1.00,0.00,21.00,404.00,79021467.00,0.00,0.00,0.00,43786388.00,188.00,1.00,161247.06,0.00,0.00,45.87,6549.04,101.00,506.00
290,119F95ED,1.00,18,191.00,7.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,26.00,50.00,2.00,73889.13,2.00,0.00,1.00,8.00,0.00,0.00,0.00,0.00,16718.00,0.00,1.00,1241496.43,0.00,0.00,1029.40,28024.05,107.00,571.00
291,11ADC5AA,0.00,128,24403.00,85.00,25.00,46.00,460.00,0.00,0.00,0.00,10.00,0.00,0.00,6.00,40.00,0.00,1.00,50.00,8.00,1110782.04,2.00,0.00,14.00,69.00,13690919.00,0.00,0.00,0.00,16607660.00,0.00,1.00,452861.34,0.00,0.00,119.00,34159.84,101.00,560.00
292,11AF115F,0.00,273+,100569.00,233.00,1.00,170.00,1247.00,0.00,0.00,91.00,10.00,0.00,0.00,0.00,138.00,0.00,45.00,50.00,3.00,110976.48,2.00,0.00,344.00,189.00,98268814.00,0.00,831.00,0.00,387467122.00,0.00,1.00,5470496.67,0.00,0.39,33.87,14608.57,101.00,510.00
293,11C3C1F7,0.00,275+,47611.00,205.00,26.00,125.00,871.00,19.00,5.33,72.00,11.00,0.00,57.50,4.00,30.00,0.00,1.00,50.00,8.00,511267.70,2.00,0.00,149.00,172.00,65926920.00,13049.00,1624.00,147745.00,590444481.00,41.00,1.00,920920.94,0.09,0.35,62.67,14552.11,101.00,506.00
294,11F0987B,0.00,159,18601.00,54.00,11.00,113.00,404.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,18.00,0.00,1.00,50.00,9.00,342240.27,2.00,0.00,38.00,48.00,11516681.00,0.00,0.00,0.00,18816430.00,0.00,1.00,4444351.00,0.00,0.00,156.18,53703.72,101.00,506.00
295,120590F5,1.00,17,288.00,11.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,50.00,1.00,167916.35,2.00,0.00,1.00,12.00,12648663.00,0.00,0.00,0.00,74336.00,0.00,1.00,128.09,0.00,0.00,2890.23,75653.14,101.00,502.00
296,1210E427,1.00,21,21727.00,76.00,52.00,8.00,601.00,12.00,0.00,0.00,0.00,0.00,0.00,5.00,13.00,0.00,1.00,50.00,1.00,336368.93,2.00,0.00,4.00,68.00,1131540.00,0.00,0.00,130000.00,4908741.00,111.00,1.00,37635.47,0.16,0.00,113.94,32563.05,101.00,511.00
297,122B9710,0.00,248+,32495.00,281.00,1.00,158.00,896.00,3.00,0.00,13.00,17.00,0.00,0.00,9.00,19.00,0.00,50.00,50.00,5.00,334895.55,2.00,0.00,105.00,228.00,37353333.00,8967.00,918.00,138304.00,44606287.00,0.00,1.00,295076.28,0.01,0.05,105.48,12196.87,101.00,567.00
298,123DE8D8,1.00,24,7532.00,49.00,1.00,24.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,22.00,0.00,37.00,50.00,1.00,440775.25,1.00,0.00,6.00,47.00,19294694.00,0.00,0.00,0.00,5275235.00,0.00,1.00,407838.24,0.00,0.00,332.24,51067.49,101.00,522.00
299,12418CA0,1.00,22,1418.00,9.00,12.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,1.00,393504.74,0.00,0.00,3.00,10.00,12170078.00,0.00,0.00,0.00,664197.00,0.00,1.00,194.33,0.00,0.00,436.51,68520.09,101.00,506.00
300,12487300000000.0,,,232.00,16.00,2.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,5.00,158764.46,2.00,9.00,1.00,17.00,7334953.00,0.00,0.00,0.00,247268.00,0.00,0.00,90.25,0.00,0.00,4356.98,63171.35,152.00,502.00
301,124873E8,1.00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,127068ED,0.00,80,14062.00,123.00,0.00,74.00,630.00,34.00,3.86,54.00,7.00,0.00,1.29,2.00,372.00,0.00,50.00,50.00,6.00,658365.68,1.00,0.00,132.00,105.00,73505155.00,5738.00,12086.00,152430.00,197887830.00,0.00,1.00,3714104.76,0.28,0.44,188.99,21605.63,101.00,574.00
303,12839D32,0.00,273+,35466.00,672.00,0.00,239.00,500.00,353.00,1.01,162.00,0.00,0.00,5.88,2.00,33.00,0.00,50.00,50.00,2.00,236989.64,2.00,0.00,658.00,602.00,235159978.00,30000.00,30000.00,159738.00,1739288105.00,0.00,1.00,1975159.15,0.53,0.24,94.74,4993.97,101.00,560.00
304,1289D6FD,1.00,22,177.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,63.49,1.00,0.00,1.00,2.00,23124658.00,0.00,0.00,0.00,19580842.00,0.00,0.00,0.00,0.00,0.00,1.13,-0.00,101.00,0.00
305,128A19FA,0.00,266+,11966.00,259.00,7.00,6.00,1640.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,112.00,0.00,11.00,50.00,2.00,252771.15,2.00,0.00,24.00,259.00,56797474.00,0.00,0.00,0.00,40777333.00,326.00,1.00,497362.44,0.00,0.00,275.58,12730.33,101.00,510.00
306,1298B2FF,1.00,22,754.00,3.00,0.00,4.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,230.41,2.00,0.00,3.00,3.00,24143886.00,0.00,0.00,0.00,49049222.00,0.00,0.00,894.00,0.00,0.00,9.59,882.84,101.00,510.00
307,12A4E929,0.00,272+,322.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,50.00,1.00,952275.62,2.00,0.00,1.00,6.00,4409469.00,0.00,0.00,0.00,6212801.00,0.00,1.00,72.40,0.00,0.00,4007.21,255836.89,101.00,571.00
308,12A800EE,0.00,222,92131.00,463.00,32.00,302.00,1979.00,0.00,0.00,109.00,29.00,0.00,38.60,5.00,147.00,0.00,1.00,50.00,1.00,360074.27,2.00,0.00,164.00,388.00,67483331.00,0.00,1710.00,0.00,204896163.00,141.00,1.00,710116.23,0.00,0.24,37.38,7382.36,101.00,522.00
309,12AAA6F4,0.00,273+,88038.00,522.00,10.00,280.00,941.00,42.00,2.50,739.00,32.00,0.00,0.00,0.00,56.00,0.00,50.00,50.00,7.00,152552.16,2.00,0.00,374.00,441.00,113150054.00,4670.00,1146.00,159719.00,439605369.00,10.00,1.00,158806.59,0.08,1.42,38.49,6461.73,101.00,571.00
310,12CB75EA,0.00,273+,66019.00,217.00,31.00,217.00,1878.00,38.00,1.00,0.00,33.00,0.00,0.00,38.00,79.00,0.00,1.00,50.00,9.00,163806.57,1.00,0.00,68.00,180.00,107586116.00,4061.00,0.00,154645.00,612656755.00,127.00,1.00,14522539.25,0.18,0.00,51.29,15602.10,101.00,510.00
311,12D05528,0.00,274+,50547.00,190.00,27.00,187.00,2116.00,3.00,0.00,0.00,12.00,0.00,13.20,16.00,174.00,0.00,1.00,50.00,3.00,508742.88,1.00,0.00,48.00,152.00,89771664.00,6134.00,0.00,130000.00,587214274.00,141.00,1.00,5847955.78,0.02,0.00,64.98,17279.71,101.00,510.00
312,12F066B7,0.00,124,380.00,4.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,71830.53,1.00,0.00,4.00,5.00,3707912.00,0.00,0.00,0.00,3088452.00,0.00,1.00,75109.25,0.00,0.00,199.35,18266.40,101.00,567.00
313,12F83637,1.00,18,33053.00,28.00,60.00,66.00,1329.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,66.00,0.00,1.00,50.00,9.00,1549325.36,2.00,0.00,17.00,26.00,12378324.00,0.00,0.00,0.00,25217228.00,138.00,0.00,15819336.36,0.00,0.00,91.96,108078.85,101.00,510.00
314,12FB8FC4,1.00,15,8016.00,11.00,41.00,6.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,9.00,427705.62,2.00,0.00,4.00,12.00,0.00,0.00,0.00,0.00,2914290.00,0.00,1.00,5532.27,0.00,0.00,68.52,48341.08,101.00,506.00
315,132235EE,0.00,258+,8680.00,80.00,0.00,33.00,198.00,10.00,0.25,0.00,4.00,0.00,0.00,5.00,32.00,0.00,37.00,50.00,9.00,510930.81,2.00,0.00,58.00,74.00,54678384.00,5960.00,0.00,139156.00,55326056.00,0.00,1.00,485042.24,0.12,0.00,379.99,41222.71,101.00,510.00
316,132FA4D3,0.00,63,73963.00,590.00,5.00,243.00,1538.00,102.00,1.27,163.00,50.00,0.00,0.00,5.00,14.00,0.00,45.00,50.00,7.00,440206.01,1.00,0.00,279.00,478.00,18238445.00,10037.00,5802.00,150709.00,10501216.00,23.00,1.00,50836.09,0.17,0.28,35.12,4402.01,101.00,571.00
317,13355E6B,1.00,18,16334.00,80.00,0.00,76.00,579.00,4.00,0.00,6.00,3.00,0.00,47.33,13.00,30.00,0.00,50.00,50.00,6.00,335823.38,2.00,0.00,71.00,69.00,96034296.00,4516.00,772.00,130000.00,151816067.00,52.00,0.00,1766672.80,0.05,0.07,203.73,41530.11,101.00,510.00
318,134691BF,0.00,274+,14058.00,99.00,3.00,67.00,254.00,0.00,0.00,18.00,14.00,0.00,0.00,0.00,0.00,0.00,42.00,50.00,6.00,537801.25,2.00,0.00,29.00,83.00,12554597.00,0.00,1549.00,0.00,22933837.00,0.00,1.00,16493.20,0.00,0.18,123.50,17498.16,101.00,560.00
319,135276C7,1.00,21,489.00,1.00,0.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,350.71,1.00,0.00,1.00,1.00,49856787.00,0.00,0.00,0.00,66908433.00,0.00,0.00,402.00,0.00,0.00,6.81,-0.00,101.00,571.00
320,13666E64,0.00,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,136BFDEA,0.00,58,5260.00,36.00,16.00,16.00,53.00,14.00,3.67,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,1.00,452574.61,2.00,0.00,18.00,31.00,100355193.00,5533.00,0.00,142315.00,4117731.00,0.00,1.00,53301.53,0.39,0.00,115.18,16539.96,101.00,531.00
322,136CE23B,0.00,118,23425.00,166.00,1.00,75.00,427.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,10.00,935770.52,2.00,0.00,14.00,149.00,42892551.00,0.00,0.00,0.00,7417754.00,30.00,1.00,23794.04,0.00,0.00,129.14,18220.25,101.00,506.00
323,1372EB17,1.00,15,2791.00,10.00,1.00,8.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,2.00,361153.92,2.00,0.00,4.00,11.00,11435280.00,0.00,0.00,0.00,9410628.00,0.00,0.00,1600494.70,0.00,0.00,443.03,123639.18,101.00,502.00
324,137687EB,1.00,21,727.00,12.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,50.00,50.00,1.00,1063419.02,2.00,0.00,4.00,13.00,8709091.00,0.00,0.00,0.00,231842.00,0.00,0.00,194.58,0.00,0.00,2525.30,152658.54,161.00,506.00
325,13A10600,0.00,121,8105.00,80.00,0.00,37.00,152.00,14.00,1.00,10.00,6.00,0.00,0.00,0.00,1.00,0.00,29.00,50.00,8.00,735769.47,2.00,0.00,38.00,68.00,42255468.00,13539.00,8097.00,150880.00,43202049.00,0.00,1.00,196841.83,0.17,0.12,311.32,31539.67,101.00,553.00
326,13A7FBFA,0.00,64,5914.00,97.00,3.00,32.00,312.00,0.00,0.00,15.00,1.00,0.00,0.00,0.00,3.00,0.00,9.00,50.00,5.00,1070802.13,1.00,0.00,64.00,92.00,56583070.00,0.00,940.00,0.00,62137347.00,51.00,1.00,482675.98,0.00,0.15,570.25,34699.29,101.00,510.00
327,13BF03F3,1.00,18,3060.00,12.00,15.00,9.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,6.00,74771.73,1.00,0.00,7.00,9.00,2575249.00,0.00,0.00,0.00,684238.00,0.00,1.00,191.08,0.00,0.00,59.65,15180.11,101.00,506.00
328,13E2AEF0,0.00,126,2906.00,23.00,0.00,21.00,30.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,50.00,50.00,6.00,1537343.10,1.00,0.00,6.00,18.00,16629100.00,0.00,0.00,0.00,5502440.00,0.00,0.00,361.61,0.00,0.00,1008.93,127467.81,101.00,560.00
329,140174EF,1.00,24,35106.00,158.00,1.00,102.00,2588.00,42.00,1.80,25.00,16.00,0.00,30.38,0.00,202.00,0.00,30.00,50.00,9.00,700470.44,1.00,0.00,111.00,120.00,52646828.00,4047.00,3080.00,151074.00,324460252.00,131.00,1.00,7934949.33,0.27,0.16,89.67,19852.57,101.00,557.00
330,140A23EF,1.00,22,6412.00,129.00,0.00,48.00,99.00,37.00,0.95,17.00,9.00,0.00,0.00,0.00,0.00,0.00,48.00,50.00,6.00,540488.47,1.00,0.00,59.00,108.00,121792414.00,11050.00,28042.00,152566.00,28956199.00,0.00,1.00,18385.10,0.29,0.13,463.92,23058.43,101.00,560.00
331,140ABE63,1.00,17,23672.00,45.00,45.00,19.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,1.00,50.00,7.00,256152.01,1.00,0.00,7.00,34.00,455727.00,0.00,0.00,0.00,1969627.00,0.00,1.00,27823.69,0.00,0.00,70.34,36480.01,101.00,506.00
332,1416709D,0.00,121,91784.00,308.00,1.00,328.00,1125.00,8.00,1.67,0.00,22.00,0.00,0.00,1.00,73.00,0.00,50.00,50.00,9.00,143955.87,1.00,0.00,117.00,240.00,25270442.00,975.00,0.00,150163.00,48355364.00,93.00,0.00,246931.33,0.03,0.00,37.72,10787.02,101.00,560.00
333,141CB1EC,0.00,43,39316.00,129.00,37.00,14.00,2223.00,5.00,0.25,0.00,1.00,0.00,0.00,0.00,307.00,0.00,4.00,50.00,10.00,264914.92,2.00,0.00,18.00,124.00,17501948.00,11049.00,0.00,135565.00,154896749.00,0.00,1.00,1629030.04,0.04,0.00,44.05,13401.73,101.00,522.00
334,142BE5A5,1.00,24,1839.00,1.00,0.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,3.00,0.00,50.00,50.00,1.00,570.49,2.00,0.00,4.00,2.00,88106134.00,0.00,0.00,0.00,40316832.00,3.00,0.00,8336766.00,0.00,0.00,9.42,-0.00,101.00,523.00
335,146695C7,0.00,273+,53759.00,261.00,0.00,336.00,924.00,0.00,0.00,0.00,18.00,0.00,0.00,1.00,52.00,0.00,50.00,50.00,1.00,488264.88,1.00,0.00,407.00,232.00,135757249.00,0.00,0.00,0.00,189741433.00,0.00,0.00,773465.82,0.00,0.00,61.72,12710.75,101.00,560.00
336,1478D0B4,1.00,24,7677.00,60.00,1.00,61.00,152.00,6.00,0.50,12.00,5.00,0.00,0.00,0.00,11.00,0.00,50.00,50.00,7.00,1409943.32,1.00,0.00,37.00,43.00,9894351.00,523.00,1768.00,136858.00,22203787.00,0.00,0.00,408829.37,0.10,0.20,346.87,44354.22,101.00,560.00
337,147E3B7F,1.00,23,10581.00,97.00,2.00,48.00,106.00,14.00,3.67,10.00,7.00,0.00,0.00,0.00,1.00,0.00,45.00,50.00,3.00,759723.03,2.00,0.00,36.00,72.00,14861500.00,3742.00,1332.00,147889.00,6972165.00,0.00,1.00,37663.43,0.14,0.10,254.82,27795.00,101.00,506.00
338,149D23DD,0.00,271+,55776.00,294.00,10.00,204.00,2018.00,18.00,3.50,53.00,29.00,0.00,244.00,4.00,78.00,0.00,50.00,50.00,5.00,478267.75,1.00,0.00,481.00,243.00,164727427.00,13242.00,6599.00,151030.00,910528746.00,0.00,1.00,8769478.06,0.06,0.18,60.87,11533.31,101.00,557.00
339,14A168F6,0.00,273+,81535.00,479.00,2.00,298.00,2009.00,95.00,1.50,166.00,51.00,0.00,0.00,12.00,93.00,0.00,50.00,50.00,3.00,163969.58,1.00,0.00,361.00,394.00,80699639.00,21527.00,1561.00,153004.00,60650239.00,437.00,1.00,353674.03,0.20,0.35,42.39,7212.62,101.00,560.00
340,14B49489,0.00,273+,31232.00,239.00,1.00,204.00,599.00,3.00,2.00,0.00,4.00,0.00,0.00,6.00,34.00,0.00,50.00,50.00,9.00,263078.11,1.00,0.00,34.00,203.00,112514072.00,921.00,0.00,134800.00,463738667.00,0.00,1.00,2290977.12,0.01,0.00,109.06,14249.92,101.00,560.00
341,14C31EEB,0.00,273+,114611.00,753.00,50.00,381.00,3054.00,0.00,0.00,564.00,53.00,0.00,0.00,1.00,73.00,0.00,1.00,50.00,7.00,181460.39,2.00,0.00,555.00,673.00,146653013.00,0.00,18505.00,0.00,72117432.00,298.00,1.00,363146.26,0.00,0.75,30.29,4590.10,101.00,510.00
342,14CBD9F5,0.00,273+,79603.00,200.00,137.00,109.00,2188.00,0.00,0.00,0.00,8.00,0.00,0.00,7.00,59.00,0.00,1.00,50.00,9.00,54252.21,1.00,0.00,33.00,160.00,11280975.00,0.00,0.00,0.00,65054937.00,151.00,1.00,559418.99,0.00,0.00,15.15,6030.20,101.00,510.00
343,14DE758A,0.00,268+,3630.00,25.00,0.00,9.00,52.00,10.00,1.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,50.00,50.00,1.00,180885.18,1.00,0.00,14.00,24.00,37725966.00,1811.00,0.00,141571.00,3913706.00,4.00,0.00,45698.52,0.40,0.00,297.94,43257.16,101.00,506.00
344,14E1D16A,0.00,253,31907.00,424.00,3.00,99.00,744.00,323.00,1.56,0.00,7.00,0.00,17.00,11.00,102.00,0.00,50.00,50.00,1.00,251325.15,1.00,0.00,229.00,388.00,132854904.00,30000.00,0.00,175968.00,804745756.00,10.00,1.00,5085596.04,0.76,0.00,103.42,7780.83,101.00,510.00
345,14EF9647,1.00,23,53739.00,283.00,35.00,173.00,1918.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,1.00,50.00,3.00,499381.61,1.00,0.00,23.00,209.00,12321062.00,1.00,0.00,130000.00,2481544.00,206.00,1.00,69964.37,0.00,0.00,58.45,11098.44,101.00,522.00
346,14F68115,0.00,75,627.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,8.00,2687874.47,2.00,0.00,1.00,5.00,13069269.00,0.00,0.00,0.00,750971.00,0.00,1.00,125946.75,0.00,0.00,5440.90,852835.73,152.00,502.00
347,150CE60D,0.00,272+,37921.00,107.00,0.00,154.00,941.00,0.00,0.00,0.00,0.00,0.00,10.60,23.00,116.00,0.00,34.00,50.00,5.00,502813.47,2.00,0.00,88.00,104.00,119905274.00,0.00,0.00,0.00,201108847.00,73.00,1.00,9948509.64,0.00,0.00,88.89,31388.97,101.00,510.00
348,1512C9BE,1.00,21,51797.00,164.00,28.00,92.00,718.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,25.00,0.00,40.00,50.00,9.00,84089.86,2.00,0.00,16.00,131.00,9441519.00,0.00,0.00,0.00,11423823.00,0.00,1.00,122258.94,0.00,0.00,33.57,10572.77,101.00,506.00
349,151636EF,1.00,20,111.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,107.53,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,640083.00,0.00,0.00,0.00,0.00,0.00,2.41,-0.00,152.00,0.00
350,1538A86E,0.00,273+,97574.00,663.00,1.00,499.00,1386.00,0.00,0.00,3.00,9.00,0.00,15.42,78.00,157.00,0.00,50.00,50.00,2.00,339827.05,1.00,0.00,165.00,456.00,38907826.00,0.00,667.00,0.00,54486524.00,0.00,0.00,610846.23,0.00,0.00,34.83,5124.29,101.00,560.00
